movie,genre
195239,7
195241,6
195243,7
195243,15
195245,0
195245,1
195245,2
195245,4
195247,5
195247,15
195249,7
195249,8
195249,14
195251,4
195251,13
195253,0
195253,4
195253,5
195253,13
195255,6
195257,10
195259,10
195259,12
195259,15
195261,4
195261,10
195263,6
195263,7
195263,12
195267,10
195269,14
195271,7
195273,4
195275,7
195275,14
195277,5
195277,7
195277,15
195279,8
195279,10
195279,13
195281,6
195283,7
195285,14
195287,6
195289,7
195293,7
195295,0
195295,5
195295,7
195295,15
195297,7
195297,12
195299,6
195303,0
195303,7
195305,4
195305,7
195307,4
195309,7
195311,4
195313,10
195313,14
195313,15
195315,4
195315,7
195317,4
195319,12
195319,15
195321,14
195325,2
195325,7
195325,13
195327,2
195327,7
195327,12
195327,15
195329,4
195329,7
195333,7
195335,4
195335,7
195337,7
195339,0
195339,7
195339,15
195343,0
195347,7
195347,15
195349,10
195351,14
195351,15
195355,5
195355,7
195359,4
195359,13
195361,10
195361,14
195363,7
195365,6
195367,10
195369,0
195371,4
195373,1
195373,7
195373,12
195379,4
195381,7
195383,5
195383,12
195385,0
195385,15
195387,6
195389,4
195389,13
195391,6
195395,7
195399,7
195399,10
195401,4
195403,8
195405,7
195407,4
195409,0
195411,7
195415,10
195417,4
195417,7
195421,6
195423,0
195423,1
195423,14
195423,15
195425,7
195425,13
195427,8
195427,12
195429,7
195431,1
195431,6
195435,6
195437,6
195437,16
195441,6
195443,6
195445,4
195445,13
195447,4
195449,7
195451,4
195453,6
195455,7
195455,15
195457,4
195459,7
195459,12
195459,13
195459,15
195461,15
195463,13
195465,7
195465,8
195465,13
195467,4
195471,7
195475,6
195479,5
195479,12
195481,7
195481,15
195483,6
195485,4
195485,7
195485,14
195487,4
195487,7
195489,7
195491,6
195495,7
195497,4
195497,7
195499,7
195505,10
195505,14
195507,4
195507,7
195509,4
195509,7
195511,7
195513,4
195515,2
195515,4
195515,8
195515,14
195517,4
195517,7
195519,2
195519,8
195521,4
195521,7
195525,6
195527,7
195529,1
195529,2
195529,8
195533,7
195533,13
195535,7
195537,4
195545,13
195547,0
195549,4
195549,10
195551,5
195551,7
195551,13
195553,7
195555,7
195559,7
195563,4
195565,7
195567,6
195573,2
195573,7
195577,7
195577,13
195581,6
195583,4
195583,7
195585,1
195585,4
195587,0
195587,5
195587,15
195589,7
195589,13
195591,6
195593,4
195593,7
195595,7
195595,8
195597,7
195601,0
195603,10
195605,0
195605,5
195607,7
195609,7
195611,7
195613,2
195613,4
195615,2
195615,4
195617,2
195617,4
195619,0
195619,1
195619,2
195619,7
195621,7
195623,6
195625,7
195625,13
195625,15
195627,7
195629,4
195631,0
195631,13
195635,6
195637,4
195639,4
195639,13
195641,7
195641,15
195643,10
195647,7
195649,7
195649,12
195651,6
195653,6
195655,2
195659,4
195659,8
195659,10
195661,8
195661,10
195663,7
195663,10
195665,10
195669,6
195671,7
195673,4
195673,7
195675,14
195679,0
195679,1
195679,7
195679,16
195681,4
195681,13
195683,7
195685,7
195687,5
195687,12
195689,7
195689,15
195691,7
195691,13
195693,7
195693,13
195695,7
195697,4
195697,6
195703,7
195705,7
195707,4
195707,8
195709,14
195713,7
195713,14
195715,7
195717,7
195717,15
195719,7
195721,7
195721,13
195723,0
195723,13
195725,13
195727,4
195727,7
195729,7
195731,4
195731,7
195733,4
195735,10
195739,5
195739,7
195739,15
195741,14
195743,4
195743,7
195745,7
195745,16
195747,7
195749,15
195751,1
195751,7
195753,6
195755,6
195757,10
195761,6
195763,7
195763,10
195765,7
195767,13
195775,4
195777,14
195779,6
195781,10
195783,10
195783,15
195785,10
195787,7
195795,6
195797,1
195805,4
195805,7
195809,4
195809,7
195811,6
195817,4
195819,1
195819,8
195823,1
195823,4
195823,8
195825,10
195825,15
195827,4
195831,15
195835,10
195839,10
195839,15
195841,4
195843,4
195847,13
195849,4
195849,7
195853,7
195855,0
195859,10
195861,7
195867,4
195867,14
195869,6
195871,7
195871,15
195873,7
195875,6
195877,7
195879,6
195881,0
195881,2
195885,4
195885,10
195887,7
195891,7
195893,6
195895,2
195897,2
195899,4
195901,2
195903,2
195905,1
195905,4
195909,7
195911,13
195913,10
195917,6
195919,7
195921,5
195921,7
195921,15
195923,7
195923,13
195925,0
195925,4
195925,10
195927,6
195929,14
195929,15
195931,4
195933,7
195933,13
195937,7
195937,13
195937,16
195939,0
195939,5
195941,0
195941,4
195943,14
195945,6
195947,10
195947,15
195949,4
195949,7
195953,4
195953,7
195955,6
195959,14
195961,7
195963,4
195963,6
195963,7
195965,10
195965,14
195967,2
195969,5
195969,10
195969,15
195973,6
195975,6
195977,0
195977,5
195981,2
195985,6
195987,7
195989,6
195993,0
195993,7
195993,15
195995,2
195995,4
195995,8
195999,4
195999,10
196001,4
196003,7
196005,7
196009,4
196009,13
196011,0
196011,4
196013,13
196015,7
196017,1
196017,7
196019,0
196019,10
196019,14
196021,0
196021,7
196021,15
196023,7
196023,12
196023,15
196025,2
196025,4
196027,7
196031,1
196031,7
196033,7
196035,7
196035,13
196037,0
196037,8
196039,13
196041,10
196041,12
196041,15
196043,7
196043,13
196045,7
196045,14
196045,15
196047,10
196047,15
196051,4
196053,10
196053,15
196055,15
196057,7
196057,12
196065,7
196067,1
196067,6
196073,10
196073,15
196075,7
196079,6
196081,7
196083,4
196083,5
196085,4
196087,6
196091,6
196093,0
196093,7
196093,14
196095,4
196095,7
196101,16
196103,7
196111,10
196111,15
196113,7
196115,6
196117,14
196119,15
196121,7
196123,7
196125,7
196125,10
196125,15
196127,6
196129,0
196129,4
196129,10
196131,4
196131,7
196137,4
196141,7
196147,10
196149,10
196153,2
196155,2
196155,4
196155,8
196155,14
196157,2
196157,4
196157,8
196157,14
196159,0
196159,1
196159,2
196159,4
196161,0
196161,1
196161,2
196161,4
196163,4
196165,7
196165,13
196167,0
196167,16
196169,0
196169,4
196169,5
196171,5
196171,15
196173,0
196173,8
196175,2
196175,4
196175,7
196175,8
196181,2
196181,4
196183,7
196183,16
196185,0
196185,1
196185,10
196185,14
196187,7
196187,8
196187,12
196191,4
196191,7
196195,10
196197,6
196199,8
196203,7
196205,4
196209,7
196211,2
196213,2
196213,4
196215,2
196215,4
196217,2
196217,4
196219,7
196223,0
196223,1
196223,8
196225,7
196225,13
196227,7
196229,7
196231,5
196231,7
196231,15
196233,0
196235,1
196237,1
196237,14
196239,6
196241,0
196241,1
196241,7
196243,6
196245,2
196247,0
196247,14
196249,0
196249,13
196251,7
196251,12
196251,15
196255,6
196257,4
196257,10
196259,6
196261,1
196261,4
196261,7
196263,7
196267,4
196269,4
196269,7
196271,7
196273,4
196275,4
196275,13
196277,4
196277,7
196281,7
196283,7
196283,8
196283,13
196285,4
196287,4
196287,8
196289,7
196291,1
196291,7
196291,15
196293,5
196293,12
196293,15
196295,4
196297,6
196301,5
196305,7
196307,4
196309,7
196309,16
196311,7
196313,7
196315,0
196317,0
196317,8
196317,14
196319,6
196319,7
196321,0
196321,10
196321,12
196327,5
196327,7
196329,7
196333,2
196335,14
196335,15
196337,7
196339,10
196341,4
196341,13
196343,6
196345,6
196345,7
196347,1
196347,6
196347,7
196349,2
196351,7
196351,16
196353,13
196353,15
196357,7
196359,4
196359,7
196359,8
196359,13
196363,7
196365,7
196365,13
196367,6
196369,2
196371,6
196373,10
196373,15
196375,12
196377,1
196377,7
196379,4
196381,4
196381,8
196381,10
196383,4
196383,7
196385,4
196385,7
196385,13
196387,0
196387,5
196387,7
196389,1
196389,7
196393,12
196393,15
196395,0
196395,7
196397,4
196397,7
196399,4
196399,7
196401,4
196401,10
196403,6
196405,4
196405,13
196407,0
196407,5
196407,15
196409,6
196411,8
196411,14
196413,0
196417,1
196417,2
196421,0
196421,7
196423,4
196427,4
196427,7
196429,7
196433,10
196433,12
196435,4
196435,13
196437,6
196441,14
196441,15
196443,7
196445,14
196447,1
196447,7
196447,10
196451,4
196453,2
196455,2
196459,4
196459,13
196461,7
196461,16
196463,6
196465,6
196473,5
196473,7
196475,5
196475,7
196475,13
196479,1
196479,8
196479,14
196481,2
196481,7
196481,15
196483,4
196483,7
196485,5
196485,7
196487,0
196487,2
196487,14
196489,10
196489,15
196491,2
196493,2
196493,14
196495,7
196497,7
196497,14
196499,2
196501,7
196503,7
196503,14
196503,15
196505,4
196509,14
196513,4
196513,13
196515,5
196515,7
196515,12
196517,7
196517,13
196519,7
196519,16
196521,4
196521,8
196523,7
196523,8
196523,13
196525,0
196525,4
196525,13
196527,7
196529,4
196531,4
196531,7
196531,13
196533,4
196533,8
196539,2
196539,14
196541,1
196543,2
196545,1
196547,0
196547,1
196547,17
196549,4
196551,4
196551,7
196553,2
196555,1
196557,1
196557,2
196559,1
196559,2
196561,1
196561,2
196565,4
196565,7
196565,15
196567,4
196567,7
196569,4
196573,6
196575,6
196577,6
196579,6
196585,4
196587,1
196587,4
196589,6
196591,6
196597,4
196599,17
196601,7
196601,15
196601,16
196603,4
196603,7
196609,4
196609,10
196611,4
196613,2
196613,4
196613,8
196615,7
196617,7
196617,13
196619,1
196619,2
196619,4
196619,8
196621,10
196627,10
196627,15
196629,0
196631,4
196631,7
196631,13
196635,0
196637,4
196637,7
196639,7
196645,0
196645,1
196645,2
196647,6
196651,4
196653,0
196653,5
196655,6
196655,10
196655,12
196659,10
196659,14
196661,6
196665,10
196667,10
196671,6
196677,7
196679,10
196681,4
196681,7
196681,13
196683,4
196683,14
196687,0
196687,1
196687,15
196687,16
196689,10
196691,7
196693,1
196693,2
196693,4
196693,8
196695,10
196697,10
196697,15
196699,4
196701,0
196703,0
196703,14
196705,1
196705,4
196707,4
196707,7
196707,13
196709,4
196715,2
196717,4
196717,7
196717,8
196719,7
196721,7
196723,4
196725,8
196725,13
196727,13
196733,15
196737,4
196737,7
196739,7
196739,12
196739,15
196741,4
196741,7
196743,4
196745,4
196745,7
196745,12
196747,5
196747,12
196751,2
196755,2
196755,4
196757,6
196759,7
196759,8
196759,10
196759,15
196761,0
196761,1
196761,7
196769,5
196771,4
196771,7
196773,4
196775,13
196777,13
196781,7
196783,7
196785,10
196785,15
196787,7
196787,16
196793,4
196793,7
196795,4
196799,4
196799,8
196803,0
196803,15
196805,7
196805,13
196807,4
196807,13
196809,7
196809,13
196811,7
196811,10
196811,12
196811,15
196813,7
196815,7
196821,0
196821,7
196821,17
196823,0
196823,7
196823,15
196825,4
196827,4
196829,5
196829,7
196835,10
196837,7
196839,7
196839,14
196839,15
196841,17
196845,1
196845,8
196847,0
196847,14
196851,7
196853,4
196855,4
196859,5
196863,6
196865,7
196867,4
196867,13
196869,0
196869,5
196869,7
196869,12
196869,15
196871,5
196871,7
196871,12
196871,15
196877,7
196877,12
196879,0
196879,10
196879,14
196883,6
196885,4
196887,4
196887,8
196887,13
196889,7
196889,10
196889,12
196889,14
196889,15
196891,0
196891,1
196891,2
196891,4
196893,0
196893,7
196893,15
196895,7
196895,15
196897,4
196897,7
196899,6
196901,6
196903,2
196905,4
196905,10
196907,10
196909,10
196911,10
196913,10
196915,6
196917,5
196917,7
196917,12
196917,15
196919,10
196919,15
196921,6
196925,7
196929,14
196929,15
196931,6
196933,6
196937,0
196937,2
196937,14
196939,4
196939,7
196943,0
196945,7
196947,7
196947,13
196949,7
196951,4
196951,7
196953,4
196953,7
196953,13
196957,7
196961,7
196963,4
196963,10
196965,0
196965,2
196965,8
196969,0
196971,7
196973,2
196973,4
196975,0
196975,7
196975,16
196979,4
196979,13
196979,14
196981,6
196983,0
196983,4
196983,5
196985,7
196987,6
196989,4
196991,6
196997,7
196997,12
196997,14
196997,15
196999,10
197001,4
197001,13
197005,4
197005,8
197005,10
197005,13
197005,14
197007,4
197009,6
197011,7
197015,10
197017,7
197019,6
197023,7
197025,10
197025,15
197027,15
197029,4
197029,7
197031,2
197031,4
197031,8
197035,0
197035,14
197035,15
197037,4
197037,7
197037,13
197039,1
197039,4
197039,14
197041,2
197043,15
197045,0
197045,7
197047,1
197047,14
197049,6
197063,0
197067,7
197067,14
197067,15
197071,4
197073,4
197073,7
197073,12
197073,13
197075,0
197075,4
197075,13
197077,7
197077,13
197079,0
197079,7
197083,7
197085,6
197087,7
197089,6
197091,4
197093,7
197095,4
197095,14
197097,10
197097,15
197103,7
197103,13
197109,7
197117,6
197119,7
197121,4
197123,6
197125,0
197125,1
197127,0
197127,13
197129,0
197129,7
197131,7
197131,12
197133,15
197137,7
197139,7
197141,7
197141,12
197141,15
197143,7
197145,16
197147,7
197149,7
197151,0
197151,7
197153,4
197155,7
197155,13
197157,7
197157,16
197159,4
197159,7
197167,4
197167,13
197169,4
197169,13
197173,7
197175,0
197175,13
197175,14
197175,15
197179,14
197183,15
197185,0
197185,7
197187,13
197189,6
197191,7
197195,0
197195,7
197195,15
197197,7
197199,4
197199,8
197199,13
197201,4
197201,7
197203,5
197203,15
197205,7
197205,13
197207,7
197207,15
197209,4
197211,7
197211,12
197211,13
197215,7
197215,14
197215,15
197217,7
197219,4
197221,7
197223,0
197223,4
197223,15
197225,1
197225,7
197225,16
197227,6
197231,5
197231,7
197231,12
197231,13
197231,15
197235,5
197235,6
197239,4
197241,6
197241,14
197243,7
197243,13
197247,0
197247,4
197247,5
197249,6
197251,6
197253,7
197255,7
197257,13
197259,4
197259,7
197263,7
197265,4
197267,4
197267,13
197269,4
197271,4
197273,2
197275,4
197277,2
197277,4
197281,2
197285,4
197285,7
197287,5
197287,7
197287,15
197289,7
197289,12
197289,14
197295,4
197297,7
197299,4
197299,5
197301,10
197301,15
197303,8
197303,10
197303,14
197305,6
197307,7
197309,5
197309,7
197313,7
197315,7
197315,12
197315,13
197317,7
197321,7
197325,7
197327,6
197329,7
197331,6
197333,4
197335,7
197337,4
197337,7
197337,13
197343,0
197343,10
197343,15
197349,4
197349,7
197349,8
197351,4
197353,0
197353,8
197353,10
197353,14
197355,4
197355,13
197357,7
197359,1
197359,8
197359,13
197359,14
197365,7
197367,7
197371,7
197371,16
197373,2
197373,6
197377,4
197379,2
197379,10
197381,0
197381,5
197381,15
197383,7
197383,13
197385,4
197387,7
197389,7
197389,15
197393,0
197395,2
197395,7
197397,2
197397,7
197399,0
197399,5
197399,7
197403,8
197403,13
197405,10
197407,4
197407,7
197407,13
197409,7
197409,13
197411,7
197413,6
197415,4
197415,7
197419,7
197419,15
197423,0
197423,7
197423,15
197425,7
197427,6
197429,4
197429,7
197433,7
197435,4
197439,5
197439,15
197441,7
197443,15
197449,1
197449,2
197453,7
197455,10
197455,14
197457,7
197463,1
197463,7
197463,8
197465,2
197465,4
197465,8
197465,14
197471,2
197471,8
197473,2
197475,0
197475,1
197475,2
197477,0
197477,1
197477,2
197481,0
197481,7
197483,0
197483,1
197483,14
197485,0
197485,10
197485,15
197489,7
197491,7
197495,6
197497,0
197497,7
197499,7
197505,6
197509,7
197513,7
197513,14
197513,15
197515,7
197515,10
197515,12
197517,4
197517,7
197517,13
197523,4
197525,6
197527,4
197527,13
197529,4
197529,7
197531,10
197531,15
197533,7
197533,8
197533,10
197537,5
197537,7
197537,10
197537,12
197537,15
197539,1
197539,2
197539,4
197541,7
197547,10
197547,12
197547,15
197551,7
197551,14
197553,0
197553,7
197553,17
197557,0
197557,4
197557,7
197559,7
197563,4
197563,7
197565,4
197565,10
197567,6
197569,6
197571,7
197573,7
197575,0
197575,1
197577,0
197577,10
197577,14
197579,10
197579,15
197583,0
197583,7
197583,13
197585,10
197591,7
197593,7
197593,13
197595,0
197595,5
197595,7
197595,15
197597,0
197599,4
197599,7
197599,13
197601,5
197601,7
197601,15
197603,7
197605,15
197607,7
197611,2
197613,0
197615,0
197615,4
197615,8
197617,4
197619,0
197619,7
197621,0
197621,7
197623,4
197625,0
197625,10
197625,12
197627,7
197627,13
197629,6
197635,6
197637,6
197643,6
197645,6
197649,7
197649,13
197649,16
197657,7
197661,10
197663,10
197663,12
197663,15
197665,10
197667,7
197669,4
197673,4
197675,4
197675,10
197677,10
197677,15
197679,5
197679,7
197681,0
197681,7
197685,7
197685,13
197687,4
197687,7
197689,0
197691,6
197693,7
197693,14
197695,5
197697,0
197697,4
197699,6
197705,7
197705,15
197707,14
197709,10
197711,10
197711,15
197713,0
197715,7
197717,7
197717,15
197719,7
197719,13
197721,4
197721,7
197723,7
197723,13
197723,15
197725,4
197725,7
197725,13
197727,7
197729,0
197729,5
197731,7
197733,4
197733,7
197733,13
197737,4
197737,7
197739,4
197739,7
197741,7
197743,1
197743,2
197743,4
197743,8
197745,7
197747,7
197747,13
197749,7
197751,4
197751,7
197753,6
197755,2
197759,2
197765,2
197767,2
197767,4
197769,2
197771,2
197771,4
197773,2
197775,2
197777,2
197779,2
197779,4
197779,13
197781,2
197783,2
197783,4
197785,2
197785,4
197787,2
197789,2
197791,2
197791,7
197791,8
197791,13
197793,2
197793,4
197793,10
197797,2
197797,17
197799,2
197799,4
197801,2
197803,2
197803,4
197805,2
197805,4
197807,2
197811,2
197813,2
197813,4
197815,2
197815,4
197817,2
197819,2
197821,2
197821,4
197823,2
197823,4
197823,14
197825,2
197825,4
197827,2
197829,2
197829,4
197829,12
197831,2
197833,2
197835,2
197835,4
197837,2
197837,4
197839,2
197839,4
197841,6
197843,2
197843,4
197845,2
197845,4
197847,2
197849,2
197849,4
197853,2
197855,2
197855,4
197857,4
197859,6
197859,16
197861,2
197861,4
197863,0
197863,4
197863,5
197863,15
197865,5
197865,7
197871,7
197873,7
197877,6
197879,6
197883,4
197885,7
197887,4
197889,0
197889,15
197891,6
197895,4
197895,10
197897,6
197899,6
197901,4
197903,13
197905,4
197905,13
197907,4
197909,6
197913,6
197913,16
197915,7
197915,16
197917,4
197917,7
197919,6
197921,6
197923,6
197925,6
197927,6
197929,6
197931,6
197933,2
197933,4
197935,6
197939,6
197943,4
197945,2
197947,0
197947,1
197947,8
197949,6
197955,7
197957,7
197959,4
197959,5
197965,4
197967,10
197969,4
197973,4
197979,5
197979,7
197981,7
197981,13
197987,6
197989,7
197989,12
197989,15
197991,4
197991,13
197993,7
197997,7
197997,15
198003,7
198005,4
198005,7
198005,13
198007,6
198009,4
198009,7
198009,13
198011,6
198013,4
198021,4
198025,6
198027,4
198027,7
198027,8
198029,1
198029,7
198031,6
198033,7
198035,7
198035,13
198041,6
198051,7
198057,7
198057,13
198059,0
198059,5
198061,6
198063,6
198065,6
198071,6
198073,5
198073,7
198077,4
198079,6
198081,7
198083,7
198083,12
198083,15
198085,1
198087,4
198089,5
198089,7
198089,15
198095,7
198095,13
198097,6
198097,10
198099,5
198099,7
198099,13
198101,5
198101,12
198101,15
198103,4
198105,7
198107,0
198107,5
198107,7
198109,7
198109,10
198115,0
198115,5
198117,6
198119,14
198119,15
198121,7
198123,4
198123,10
198125,10
198127,4
198129,0
198129,1
198129,8
198131,1
198133,7
198137,4
198139,4
198141,0
198141,15
198143,1
198143,4
198143,7
198147,7
198147,13
198153,4
198159,6
198161,6
198163,6
198165,10
198165,15
198167,10
198169,4
198171,7
198171,15
198173,7
198177,7
198179,6
198181,7
198181,13
198183,7
198185,7
198185,12
198187,4
198187,7
198189,7
198189,15
198191,7
198193,7
198193,13
198197,10
198199,4
198199,7
198201,7
198203,7
198205,7
198207,12
198207,15
198209,7
198209,16
198211,7
198213,7
198215,8
198217,2
198217,6
198219,7
198221,12
198223,13
198227,0
198227,5
198229,6
198231,4
198233,7
198233,10
198237,6
198239,7
198243,6
198245,0
198245,7
198247,6
198249,4
198251,12
198251,14
198251,15
198253,8
198253,10
198255,0
198255,4
198255,15
198257,4
198259,4
198261,0
198261,5
198265,14
198267,6
198269,7
198271,7
198273,6
198275,6
198277,4
198277,13
198279,6
198283,7
198285,7
198287,5
198289,0
198289,7
198289,14
198291,4
198291,7
198291,13
198297,0
198297,1
198299,15
198301,2
198301,4
198301,14
198309,2
198309,4
198311,7
198313,0
198313,7
198315,0
198315,15
198333,2
198335,2
198335,4
198339,2
198345,2
198347,2
198347,4
198347,16
198349,2
198351,2
198353,2
198353,4
198353,16
198355,2
198357,2
198357,4
198359,2
198363,2
198365,2
198397,2
198403,2
198403,4
198407,2
198407,4
198409,2
198411,2
198411,4
198415,2
198417,2
198417,4
198419,2
198419,4
198421,2
198421,4
198423,2
198425,2
198425,4
198427,2
198427,4
198429,2
198429,4
198431,2
198431,4
198433,2
198433,4
198435,2
198435,4
198437,2
198437,4
198439,2
198439,4
198441,2
198441,4
198443,2
198443,4
198445,2
198445,4
198447,7
198449,7
198451,4
198451,7
198451,8
198453,7
198455,6
198457,7
198459,14
198461,6
198465,4
198465,7
198465,8
198467,10
198469,4
198469,7
198471,2
198471,4
198475,6
198477,5
198479,7
198481,4
198481,7
198483,7
198489,10
198491,6
198495,0
198495,5
198495,7
198495,15
198497,10
198499,4
198499,7
198503,10
198507,6
198507,10
198509,6
198511,10
198511,15
198513,10
198515,12
198515,15
198517,4
198517,10
198519,4
198519,10
198521,4
198521,7
198523,7
198523,8
198523,10
198525,5
198525,10
198527,7
198531,7
198535,4
198535,5
198535,12
198537,4
198537,7
198537,13
198543,5
198543,12
198543,15
198545,4
198545,16
198549,4
198549,7
198551,4
198551,7
198553,7
198555,7
198557,7
198557,15
198559,4
198559,7
198567,2
198569,2
198571,10
198571,14
198573,2
198575,15
198577,7
198577,10
198577,15
198579,10
198579,12
198581,7
198583,7
198583,16
198591,2
198591,4
198591,5
198593,4
198593,7
198593,13
198595,1
198597,6
198599,6
198601,7
198603,7
198605,6
198607,2
198607,4
198609,0
198611,2
198611,7
198615,4
198617,7
198619,4
198621,10
198621,13
198621,15
198623,7
198623,14
198625,7
198627,10
198627,12
198627,13
198627,15
198629,7
198633,7
198635,6
198635,7
198637,4
198637,13
198639,2
198641,2
198641,4
198645,7
198645,15
198647,7
198651,4
198653,10
198655,4
198657,0
198657,7
198659,4
198659,7
198659,10
198659,15
198665,7
198667,6
198669,7
198673,10
198675,7
198677,7
198681,7
198683,10
198683,15
198685,10
198685,12
198685,15
198687,0
198687,15
198691,0
198691,4
198695,2
198695,4
198697,0
198697,7
198697,15
198701,5
198701,12
198703,7
198705,4
198707,7
198709,7
198711,5
198711,7
198711,15
198713,7
198713,13
198715,6
198721,4
198721,7
198727,7
198727,10
198727,12
198727,15
198729,15
198731,10
198733,5
198733,7
198735,14
198735,15
198737,0
198737,1
198737,7
198737,14
198741,7
198741,12
198743,12
198743,15
198745,4
198745,7
198747,6
198749,0
198749,15
198751,7
198753,12
198753,15
198755,6
198757,5
198757,7
198761,7
198761,15
198767,6
198769,7
198769,13
198771,7
198771,15
198773,7
198775,4
198779,1
198779,7
198779,15
198781,0
198781,7
198783,4
198783,8
198785,0
198785,7
198787,10
198789,0
198789,14
198791,2
198791,4
198793,4
198793,7
198795,6
198797,0
198797,7
198799,6
198799,16
198801,7
198801,15
198803,0
198805,4
198805,13
198807,16
198809,4
198809,6
198809,7
198811,7
198813,5
198813,12
198813,15
198815,0
198815,4
198817,0
198817,7
198817,12
198817,15
198819,2
198819,4
198821,6
198823,4
198823,7
198825,15
198827,7
198827,14
198829,10
198831,7
198831,10
198831,15
198833,0
198833,5
198835,4
198837,2
198839,7
198839,15
198841,7
198843,7
198843,10
198843,15
198847,4
198847,7
198849,7
198851,0
198851,10
198853,2
198855,4
198855,14
198857,10
198859,6
198861,6
198863,6
198865,6
198867,2
198867,4
198869,6
198871,7
198873,4
198875,6
198879,6
198881,7
198883,6
198885,7
198885,15
198887,15
198889,0
198889,1
198889,7
198889,13
198891,10
198893,12
198893,15
198895,10
198897,15
198899,4
198899,15
198901,0
198901,7
198903,0
198903,10
198905,4
198907,10
198907,13
198907,14
198909,7
198909,14
198909,15
198911,0
198911,5
198911,7
198913,6
198915,2
198915,7
198917,6
198919,7
198919,13
198921,10
198923,10
198923,15
198925,0
198925,10
198925,15
198931,4
198931,15
198933,5
198933,7
198933,15
198935,0
198937,0
198937,1
198937,5
198939,10
198939,12
198941,0
198941,5
198941,7
198941,15
198943,0
198943,5
198943,15
198945,0
198945,7
198945,16
198947,0
198947,5
198949,4
198949,5
198949,7
198951,8
198951,10
198953,0
198953,4
198955,0
198955,15
198957,8
198957,10
198959,7
198959,12
198959,15
198961,15
198963,16
198965,10
198965,15
198967,0
198967,1
198967,16
198969,4
198969,7
198971,0
198971,5
198971,7
198973,12
198973,15
198975,7
198975,12
198975,14
198975,15
198977,5
198979,5
198979,12
198979,15
198981,5
198981,7
198983,4
198985,0
198985,4
198987,0
198989,4
198991,7
198991,10
198991,12
198995,0
198995,4
198997,4
198997,7
198999,10
199003,10
199005,0
199005,7
199007,7
199007,10
199007,15
199009,0
199009,4
199009,8
199009,15
199011,6
199013,7
199017,6
199019,2
199019,4
199021,2
199023,10
199023,12
199023,15
199025,10
199027,0
199027,5
199029,0
199029,4
199029,5
199031,4
199033,7
199033,8
199033,14
199035,7
199035,15
199037,0
199037,1
199037,7
199039,0
199039,1
199039,15
199041,10
199043,0
199045,0
199045,15
199047,5
199047,7
199047,13
199049,7
199049,8
199049,12
199051,0
199051,7
199053,0
199055,0
199055,7
199057,4
199059,4
199061,1
199061,8
199065,7
199067,7
199069,8
199071,13
199073,14
199073,15
199075,7
199075,13
199077,7
199079,7
199081,7
199085,4
199087,17
199089,4
199089,7
199091,10
199091,12
199091,15
199093,4
199093,7
199093,13
199095,7
199097,7
199099,4
199099,7
199101,10
199105,7
199107,5
199107,10
199109,7
199111,7
199111,13
199113,4
199119,15
199121,7
199121,13
199123,4
199123,7
199125,7
199131,7
199131,16
199135,7
199139,7
199139,16
199141,4
199141,7
199143,4
199143,7
199143,13
199145,7
199147,4
199147,7
199149,7
199149,16
199153,6
199155,4
199155,7
199155,13
199157,7
199159,4
199159,13
199161,0
199161,7
199161,8
199161,14
199163,5
199163,7
199169,10
199169,14
199171,7
199171,13
199173,7
199175,6
199175,10
199177,7
199181,2
199183,2
199185,2
199185,4
199189,7
199189,16
199191,10
199191,14
199193,17
199197,0
199197,17
199201,4
199201,7
199201,13
199203,5
199203,7
199207,10
199207,15
199209,7
199213,7
199217,7
199217,15
199219,15
199223,10
199223,15
199225,7
199225,13
199227,7
199227,8
199229,4
199229,15
199231,12
199233,5
199233,7
199233,15
199235,7
199237,7
199239,0
199239,5
199239,12
199239,15
199241,4
199243,6
199245,7
199247,7
199249,7
199251,4
199253,0
199253,2
199253,4
199255,7
199255,17
199257,17
199259,10
199261,7
199265,7
199267,8
199267,10
199269,7
199269,13
199271,7
199271,14
199273,7
199275,14
199275,15
199277,4
199279,6
199281,4
199281,7
199281,15
199283,4
199283,7
199285,0
199285,13
199289,7
199291,7
199295,7
199299,4
199303,4
199307,7
199307,15
199309,0
199309,1
199311,1
199311,4
199315,7
199315,13
199317,6
199319,5
199319,7
199325,7
199331,4
199331,13
199333,15
199335,10
199335,12
199335,15
199339,6
199340,7
199342,6
199344,7
199346,15
199348,0
199348,7
199350,2
199352,0
199354,7
199356,7
199356,13
199358,0
199358,1
199358,2
199358,8
199364,4
199364,7
199366,7
199370,7
199374,15
199382,4
199382,7
199382,13
199386,0
199386,15
199388,15
199390,4
199390,13
199394,4
199398,7
199402,7
199412,10
199414,2
199418,10
199422,10
199422,12
199422,15
199424,4
199424,7
199426,6
199426,8
199428,7
199430,12
199430,15
199432,4
199434,6
199436,4
199436,13
199438,5
199438,15
199440,0
199440,13
199442,0
199442,7
199444,2
199446,10
199448,6
199450,0
199450,15
199452,0
199452,1
199452,5
199452,15
199454,6
199456,7
199456,13
199456,16
199460,7
199462,4
199464,0
199464,14
199466,6
199468,0
199468,15
199470,7
199470,15
199476,7
199478,10
199484,0
199484,4
199484,5
199488,10
199488,12
199488,14
199488,15
199492,0
199492,5
199492,8
199492,15
199494,4
199496,7
199498,1
199498,2
199498,8
199498,14
199502,0
199502,15
199504,0
199504,7
199508,2
199508,13
199510,4
199510,12
