movieid,tagid,score
73101,995,0.85625
73117,571,0.98075
73168,19,0.60875
73168,167,0.701
73168,169,0.73425
73168,285,0.35024999999999995
73168,336,0.55925
73168,490,0.68425
73168,540,0.76875
73168,553,0.749
73168,803,0.9830000000000001
73168,807,0.55175
73168,998,0.9804999999999999
73168,1000,0.756
73168,1088,0.9937499999999999
73183,73,0.4375
73183,105,0.96225
73183,157,0.9515
73183,386,0.20074999999999998
73183,475,0.9464999999999999
73183,482,0.925
73183,999,0.8532500000000001
73208,449,0.2485
73208,614,0.7295
73208,863,0.728
73208,869,0.9824999999999999
73211,101,0.11375000000000002
73211,107,0.37024999999999997
73211,155,0.22099999999999997
73211,178,0.758
73211,307,0.06424999999999997
73211,456,0.8727499999999999
73211,468,0.67875
73211,553,0.49275
73211,569,0.69275
73211,616,0.86975
73211,689,0.21675
73211,742,0.92625
73211,836,0.938
73211,863,0.14500000000000002
73211,921,0.18425000000000002
73211,998,0.44999999999999996
73211,1000,0.733
73211,1020,0.80775
73211,1049,0.61475
73211,1127,0.95475
73211,1128,0.9584999999999999
73266,107,0.8262499999999999
73266,235,0.9790000000000001
73266,417,0.65675
73266,613,0.43300000000000005
73266,1016,0.8520000000000001
73268,88,0.11449999999999999
73268,145,0.9524999999999999
73268,336,0.9544999999999999
73268,337,0.8605
73268,429,0.6895
73268,455,0.36424999999999996
73268,456,0.8527499999999999
73268,538,0.9672499999999999
73268,807,0.63225
73268,887,0.915
73268,1067,0.9944999999999999
73268,1069,0.9990000000000001
73270,808,0.9112499999999999
73276,173,0.89225
73276,315,0.92825
73276,441,0.9615
73276,509,0.4595
73276,653,0.23825000000000002
73276,695,0.474
73276,737,0.95625
73276,800,0.9015
73276,803,0.8022499999999999
73276,936,0.95625
73290,62,0.833
73290,110,0.9192499999999999
73290,292,0.8725
73290,316,0.99075
73290,317,0.9615
73290,374,0.71275
73290,412,0.88175
73290,576,0.18275000000000002
73290,613,0.9059999999999999
73290,675,0.48624999999999996
73290,763,0.14250000000000002
73290,849,0.23675000000000002
73290,871,0.8507499999999999
73290,872,0.927
73290,929,0.1735
73290,930,0.20625
73290,1035,0.9784999999999999
73319,38,0.06175000000000003
73319,155,0.18824999999999997
73319,201,0.98925
73319,230,0.566
73319,562,0.96625
73319,807,0.71325
73319,863,0.93625
73319,1102,0.7969999999999999
73321,19,0.9492499999999999
73321,86,0.35850000000000004
73321,121,0.59825
73321,144,0.79125
73321,152,0.82375
73321,154,0.8899999999999999
73321,169,0.70075
73321,180,0.41200000000000003
73321,311,0.80325
73321,336,0.9065000000000001
73321,337,0.8467499999999999
73321,389,0.8825000000000001
73321,419,0.92825
73321,481,0.73425
73321,554,0.562
73321,788,0.77875
73321,803,0.98725
73321,838,0.1765
73321,847,0.91075
73321,930,0.18175000000000002
73321,998,0.8705
73321,1024,0.58025
73321,1050,0.6425
73321,1084,0.792
73321,1091,0.8334999999999999
73323,22,0.96275
73323,86,0.607
73323,107,0.9047499999999999
73323,251,0.9410000000000001
73323,258,0.86025
73323,261,0.7745
73323,262,0.77475
73323,268,0.903
73323,285,0.689
73323,402,0.624
73323,459,0.96675
73323,460,0.3355
73323,484,0.853
73323,485,0.843
73323,509,0.13124999999999998
73323,524,0.74525
73323,558,0.9495
73323,582,0.60875
73323,585,0.8720000000000001
73323,598,0.9392499999999999
73323,822,0.2355
73323,823,0.6175
73323,838,0.6305
73323,850,0.7855000000000001
73323,896,0.5285
73323,901,0.38325
73323,936,0.7445
73323,999,0.9012500000000001
73323,1002,0.98475
73323,1025,0.74
73323,1046,0.97275
73344,212,0.84625
73344,331,0.7685
73344,402,0.9450000000000001
73344,423,0.97325
73344,465,0.8879999999999999
73344,475,0.8812500000000001
73344,611,0.62325
73344,622,0.94875
73344,661,0.21250000000000002
73344,763,0.17425000000000002
73344,813,0.984
73386,305,0.5215
73392,173,0.8779999999999999
73392,182,0.9532499999999999
73392,251,0.895
73392,800,0.8887499999999999
73413,540,0.74425
73413,674,0.037250000000000005
73413,855,0.9544999999999999
73488,1069,0.98325
73511,682,0.9359999999999999
73511,795,0.5035
73511,903,0.98875
73513,864,0.5665
73513,931,0.7637499999999999
73513,971,0.58875
73515,503,0.9777499999999999
73515,540,0.7809999999999999
73569,258,0.9317500000000001
73569,508,0.10075
73569,592,0.9830000000000001
73569,795,0.9802500000000001
73569,1084,0.27975000000000005
73572,999,0.246
73572,1047,0.48424999999999996
73587,230,0.8827499999999999
73587,254,0.71875
73587,471,0.32225000000000004
73587,863,0.2475
73587,909,0.07600000000000001
73608,514,0.45999999999999996
73608,877,0.86025
73664,64,0.9797499999999999
73664,321,0.45125000000000004
73664,322,0.95825
73664,377,0.7822499999999999
73664,378,0.9744999999999999
73664,419,0.14075
73681,217,0.9762500000000001
73681,686,0.696
73713,411,0.9375
73713,529,0.25425
73713,602,0.68625
73718,28,0.98725
73718,128,0.93475
73741,631,0.9955
73741,707,0.9997499999999999
73804,23,0.9635
73804,29,0.7345
73804,81,0.45999999999999996
73804,230,0.935
73804,232,0.8705
73804,239,0.1845
73804,374,0.6905
73804,377,0.837
73804,509,0.16149999999999998
73804,623,0.8225
73804,719,0.32075
73804,770,0.55125
73804,959,0.281
73804,978,0.3365
73808,146,0.8714999999999999
73808,316,0.19174999999999998
73808,402,0.8694999999999999
73808,456,0.67025
73808,553,0.9215
73808,795,0.9777499999999999
73808,903,0.9955
73808,1084,0.9664999999999999
73829,505,0.24975000000000003
73829,663,0.8727499999999999
73829,914,0.99925
73829,934,0.8975
73829,983,0.74075
73854,29,0.748
73854,204,0.9862500000000001
73854,210,0.99475
73854,215,0.976
73854,219,0.7902499999999999
73854,374,0.8342499999999999
73854,588,0.9432499999999999
73854,969,0.9862500000000001
73854,1007,0.65025
73860,6,0.46725000000000005
73860,110,0.31899999999999995
73860,134,0.71375
73860,236,0.69525
73860,335,0.5575
73860,671,0.33199999999999996
73860,684,0.5945
73860,686,0.49124999999999996
73860,1015,0.8955
73870,441,0.952
73870,1088,0.8480000000000001
73881,97,0.19324999999999998
73881,107,0.6495
73881,149,0.9655
73881,227,0.81575
73881,230,0.8260000000000001
73881,323,0.79175
73881,402,0.701
73881,412,0.8927499999999999
73881,536,0.9099999999999999
73881,548,0.7662500000000001
73881,600,0.67475
73881,611,0.47050000000000003
73881,816,0.12
73881,863,0.36850000000000005
73881,985,0.49950000000000006
73881,986,0.46825000000000006
73881,1010,0.55875
73900,38,0.028749999999999998
73900,149,0.97675
73900,230,0.14525
73900,769,0.44599999999999995
73929,19,0.9185000000000001
73929,70,0.9597500000000001
73929,107,0.58575
73929,129,0.7802500000000001
73929,294,0.95225
73929,298,0.71475
73929,377,0.7609999999999999
73929,522,0.6025
73929,788,0.8665
73929,847,0.90375
73929,934,0.46325000000000005
73929,978,0.37825
73929,1058,0.49224999999999997
74089,22,0.67475
74089,109,0.64975
74089,230,0.09100000000000003
74089,374,0.553
74089,377,0.7125
74089,684,0.7715000000000001
74089,686,0.9165000000000001
74095,65,0.98475
74095,285,0.8327500000000001
74095,663,0.7555000000000001
74095,838,0.929
74095,905,0.88775
74095,1084,0.9695
74111,107,0.9630000000000001
74111,209,0.15949999999999998
74131,888,0.66675
74139,38,0.45825000000000005
74139,92,0.9737499999999999
74139,155,0.19174999999999998
74139,863,0.66725
74139,1120,0.9677500000000001
74152,192,0.727
74152,417,0.30900000000000005
74152,963,0.95675
74154,201,0.9884999999999999
74154,613,0.96925
74154,704,0.86975
74154,863,0.9039999999999999
74154,865,0.9970000000000001
74154,866,0.9212499999999999
74156,251,0.9835
74156,682,0.9175
74156,807,0.60775
74156,897,0.8567499999999999
74156,1084,0.8422499999999999
74204,645,0.45775
74204,652,0.8314999999999999
74204,991,0.8234999999999999
74228,86,0.6885
74228,91,0.08700000000000002
74228,145,0.524
74228,192,0.8180000000000001
74228,250,0.86825
74228,456,0.48150000000000004
74228,473,0.39425
74228,478,0.70675
74228,522,0.82525
74228,652,0.9664999999999999
74228,682,0.699
74228,689,0.9119999999999999
74228,715,0.75
74228,734,0.2985
74228,807,0.3105
74228,886,0.58975
74228,890,0.51975
74228,995,0.8565
74228,1025,0.8260000000000001
74228,1027,0.9997499999999999
74228,1028,0.7535000000000001
74228,1050,0.9305000000000001
74228,1051,0.9715
74275,110,0.8240000000000001
74275,141,0.40149999999999997
74275,230,0.66425
74275,247,0.7762500000000001
74275,268,0.382
74275,417,0.4115
74275,425,0.99325
74275,430,0.14075
74275,468,0.57425
74275,813,0.8287500000000001
74275,828,0.89625
74275,863,0.64525
74275,931,0.54575
74275,1047,0.9225000000000001
74275,1050,0.28900000000000003
74327,230,0.07950000000000002
74327,235,0.6235
74327,374,0.8492500000000001
74327,471,0.40700000000000003
74327,629,0.61525
74327,899,0.4165
74327,1110,0.709
74355,201,0.83525
74355,286,0.57175
74355,629,0.97275
74370,13,0.7915000000000001
74370,86,0.798
74370,155,0.36324999999999996
74370,274,0.9159999999999999
74370,522,0.9855
74370,540,0.7585
74370,929,0.7375
74370,1000,0.8525
74416,28,0.21125
74416,102,0.024749999999999994
74416,122,0.33325000000000005
74416,235,0.94225
74416,296,0.8445
74416,312,0.57475
74416,412,0.6525
74416,471,0.16675
74416,610,0.9297500000000001
74416,670,0.4175
74416,807,0.16149999999999998
74416,840,0.8600000000000001
74416,885,0.8322499999999999
74416,1015,0.9005000000000001
74416,1016,0.729
74416,1020,0.7045
74416,1032,0.21225
74416,1084,0.53625
74416,1085,0.61425
74426,149,0.98
74426,686,0.6205
74426,1015,0.192
74436,106,0.64
74450,230,0.54025
74450,417,0.31000000000000005
74450,613,0.9635
74450,679,0.835
74450,807,0.7789999999999999
74450,863,0.88575
74452,98,0.9365000000000001
74452,99,0.34075
74452,155,0.27475000000000005
74452,774,0.65525
74452,792,0.685
74452,807,0.7517499999999999
74452,849,0.98875
74452,978,0.09699999999999998
74452,1105,0.9452499999999999
74458,6,0.2955
74458,19,0.33299999999999996
74458,57,0.34650000000000003
74458,86,0.869
74458,107,0.8202499999999999
74458,145,0.28825
74458,153,0.25375000000000003
74458,155,0.07774999999999999
74458,212,0.8999999999999999
74458,220,0.7705
74458,252,0.7929999999999999
74458,285,0.8787499999999999
74458,325,0.7115
74458,326,0.7682500000000001
74458,487,0.57575
74458,522,0.34299999999999997
74458,547,0.95075
74458,553,0.9165000000000001
74458,558,0.95475
74458,568,0.8174999999999999
74458,569,0.64675
74458,644,0.49
74458,645,0.77325
74458,652,0.968
74458,682,0.70275
74458,689,0.93275
74458,697,0.43000000000000005
74458,762,0.16725
74458,780,0.47075
74458,789,0.98925
74458,807,0.38249999999999995
74458,820,0.42325
74458,823,0.9875
74458,845,0.522
74458,871,0.18425000000000002
74458,882,0.744
74458,971,0.869
74458,982,0.784
74458,995,0.873
74458,1024,0.7709999999999999
74458,1025,0.9357500000000001
74458,1032,0.20024999999999998
74458,1050,0.974
74458,1104,0.9055
74475,478,0.97925
74484,141,0.21575
74484,599,0.6875
74484,732,1.0
74484,960,0.22149999999999997
74486,540,0.8634999999999999
74488,204,0.9079999999999999
74488,614,0.9099999999999999
74488,690,0.9325000000000001
74488,864,0.962
74504,144,0.32099999999999995
74504,847,0.8374999999999999
74508,3,0.73
74508,22,0.97525
74508,107,0.93875
74508,574,0.972
74508,613,0.9139999999999999
74508,790,0.13124999999999998
74508,863,0.71575
74508,930,0.13874999999999998
74510,19,0.537
74510,22,0.9332499999999999
74510,107,0.9495
74510,268,0.9237500000000001
74510,367,0.513
74510,383,0.22025
74510,402,0.654
74510,412,0.5955
74510,484,0.8614999999999999
74510,485,0.76275
74510,500,0.43825000000000003
74510,558,0.9775
74510,582,0.738
74510,587,0.3135
74510,598,0.69725
74510,672,0.39075000000000004
74510,682,0.9099999999999999
74510,689,0.8425
74510,795,0.5115
74510,838,0.541
74510,850,0.7542500000000001
74510,905,0.576
74510,1002,0.9830000000000001
74510,1025,0.8234999999999999
74510,1084,0.7455
74530,19,0.883
74530,97,0.6565
74530,107,0.996
74530,193,0.8174999999999999
74530,302,0.6705
74530,377,0.9365000000000001
74530,378,0.95875
74530,406,0.8759999999999999
74530,442,0.7835000000000001
74530,663,0.32925000000000004
74530,690,0.9942500000000001
74530,743,0.47175
74530,807,0.695
74530,895,0.563
74530,919,0.63825
74530,926,0.3195
74530,971,0.8140000000000001
74530,1006,0.25149999999999995
74530,1013,0.88025
74532,704,0.362
74532,795,0.5035
74532,1052,0.44975
74532,1102,0.40175000000000005
74541,331,0.16025
74541,417,0.09100000000000003
74541,628,0.43574999999999997
74545,28,0.64925
74545,82,0.8652500000000001
74545,86,0.77675
74545,99,0.58525
74545,155,0.124
74545,164,0.76
74545,211,0.53975
74545,252,0.9484999999999999
74545,323,0.7345
74545,361,0.9145000000000001
74545,558,0.92275
74545,568,0.54225
74545,582,0.46175
74545,689,0.9359999999999999
74545,712,0.5605
74545,725,0.19924999999999998
74545,787,0.7689999999999999
74545,800,0.95475
74545,812,0.11625000000000002
74545,905,0.21650000000000003
74545,929,0.48124999999999996
74545,999,0.942
74545,1025,0.93275
74553,64,0.9797499999999999
74553,75,0.8367500000000001
74553,120,0.8545
74553,204,0.648
74553,377,0.81125
74553,623,0.7582500000000001
74553,638,0.8560000000000001
74553,695,0.16475
74553,897,0.57175
74553,967,0.30525
74553,982,0.9225000000000001
74553,1056,0.22199999999999998
74573,28,0.4465
74573,99,0.372
74573,128,0.76925
74573,141,0.27049999999999996
74573,143,0.6375
74573,196,0.75475
74573,285,0.28725
74573,286,0.637
74573,335,0.9770000000000001
74573,417,0.08775
74573,540,0.9570000000000001
74573,545,0.54175
74573,613,0.592
74573,615,0.35924999999999996
74573,629,0.19224999999999998
74573,864,0.14525
74573,905,0.8425
74573,931,0.8947499999999999
74580,19,0.90425
74580,204,0.81325
74580,414,0.57175
74580,417,0.14525
74580,787,0.21625
74580,846,0.25975000000000004
74580,951,0.29974999999999996
74580,955,0.8180000000000001
74582,107,0.996
74582,286,0.41825
74582,732,0.83575
74624,85,0.9197500000000001
74624,208,0.9857499999999999
74624,209,0.9882500000000001
74624,274,0.49975
74624,299,0.8222499999999999
74624,346,0.95075
74624,508,0.9784999999999999
74624,509,0.968
74624,636,0.78775
74624,780,0.68075
74624,847,0.97125
74624,888,0.901
74624,928,0.7769999999999999
74624,1005,0.08825
74624,1096,0.39475000000000005
74641,149,0.994
74668,19,0.9835
74668,97,0.34175
74668,195,0.8887499999999999
74668,251,0.8025
74668,258,0.82125
74668,336,0.25649999999999995
74668,390,0.8505
74668,475,0.23425
74668,631,0.948
74668,684,0.060250000000000026
74668,813,0.261
74668,814,0.93825
74668,901,0.921
74668,921,0.48024999999999995
74668,981,0.37875000000000003
74668,1084,0.51375
74677,409,0.71025
74677,669,0.60975
74677,800,0.9762500000000001
74677,936,0.9530000000000001
74685,99,0.46275
74685,522,0.9790000000000001
74685,849,0.978
74685,931,0.9795
74685,956,0.9710000000000001
74685,998,0.8785000000000001
74685,1025,0.30374999999999996
74685,1088,0.9855
74685,1127,0.8987499999999999
74685,1128,0.8795
74688,99,0.36850000000000005
74688,107,0.9775
74688,490,0.8612500000000001
74688,613,0.9535
74688,863,0.9319999999999999
74688,1091,0.403
74688,1096,0.11175000000000002
74696,205,0.96075
74696,315,0.9870000000000001
74696,1038,0.42300000000000004
74698,230,0.65625
74698,302,0.5885
74698,355,0.719
74698,377,0.8972500000000001
74698,417,0.48150000000000004
74698,690,0.476
74698,895,0.62975
74698,919,0.698
74727,215,0.7945
74727,230,0.9604999999999999
74727,268,0.4515
74727,323,0.7609999999999999
74727,813,0.92825
74727,814,0.617
74727,830,0.6355
74727,1052,0.14825
74731,57,0.82575
74731,267,0.16375
74731,336,0.8654999999999999
74731,540,0.75525
74740,218,0.96625
74740,303,0.4585
74740,430,0.58325
74740,524,0.5665
74740,636,0.9744999999999999
74740,682,0.88175
74740,689,0.94825
74740,807,0.494
74740,823,0.9152499999999999
74740,888,0.42425
74740,999,0.9592499999999999
74740,1025,0.9047499999999999
74750,218,0.9410000000000001
74750,456,0.8947499999999999
74750,659,0.14750000000000002
74750,718,0.42000000000000004
74750,948,0.8267500000000001
74750,1050,0.627
74750,1128,0.8534999999999999
74754,18,0.7375
74754,28,0.37450000000000006
74754,97,0.8185
74754,102,0.5275
74754,212,0.38849999999999996
74754,230,0.26275000000000004
74754,276,0.88775
74754,360,0.702
74754,479,0.23249999999999998
74754,540,0.8362499999999999
74754,625,0.739
74754,725,0.357
74754,732,0.23775000000000002
74754,830,0.5745
74754,905,0.748
74754,934,0.8107500000000001
74754,1058,0.7907500000000001
74787,149,0.982
74787,198,0.4215
74787,611,0.43925000000000003
74787,871,0.7445
74787,967,0.60175
74787,1035,0.9782500000000001
74789,11,0.78775
74789,52,0.8009999999999999
74789,107,0.93625
74789,120,0.33575
74789,212,0.42674999999999996
74789,302,0.68325
74789,371,0.9777499999999999
74789,377,0.9644999999999999
74789,378,0.98925
74789,549,0.33975
74789,1007,0.7875000000000001
74789,1091,0.9895
74789,1093,0.96425
74789,1104,0.7757499999999999
74791,377,0.15475
74791,411,0.8294999999999999
74791,540,0.62375
74791,969,0.9870000000000001
74791,995,0.98125
74791,1108,0.498
74795,19,0.962
74795,22,0.6635
74795,155,0.10949999999999999
74795,212,0.55375
74795,251,0.9895
74795,252,0.9790000000000001
74795,285,0.23925000000000002
74795,361,0.8912500000000001
74795,582,0.78125
74795,651,0.94225
74795,800,0.9757499999999999
74795,936,0.796
74795,1096,0.9635
74818,545,0.9157500000000001
74818,587,0.89375
74818,850,0.744
74827,764,0.9345000000000001
74851,145,0.26049999999999995
74851,211,0.629
74851,331,0.30825
74851,361,0.9555
74851,411,0.47624999999999995
74851,769,0.83175
74851,863,0.2905
74851,1022,0.74925
74851,1084,0.794
74864,124,0.9697499999999999
74864,732,0.946
74868,22,0.98675
74868,623,0.30100000000000005
74868,725,0.30700000000000005
74916,732,0.39149999999999996
74944,128,0.8407500000000001
74944,258,0.9702500000000001
74944,296,0.39375000000000004
74944,424,0.9512499999999999
74944,478,0.764
74944,679,0.74675
74944,682,0.685
74944,700,0.64225
74944,732,0.476
74944,795,0.92875
74944,796,0.9690000000000001
74944,850,0.55775
74944,972,0.7745
74944,1052,0.9984999999999999
74944,1084,0.93425
74946,278,0.65325
74946,388,0.73825
74946,417,0.8302499999999999
74946,762,0.08750000000000002
74946,807,0.6045
74946,863,0.7675000000000001
74946,865,0.994
74948,67,0.6595
74948,145,0.49224999999999997
74948,268,0.9397500000000001
74948,292,0.8779999999999999
74948,331,0.85775
74948,422,0.9410000000000001
74948,482,0.745
74948,585,0.9085000000000001
74948,682,0.8967499999999999
74948,741,0.4245
74948,850,0.9339999999999999
74948,905,0.33499999999999996
74948,930,0.14200000000000002
74948,984,0.39275000000000004
74948,1024,0.48350000000000004
74948,1082,0.9977499999999999
74948,1084,0.9784999999999999
75341,14,0.36175
75341,296,0.26525
75341,297,0.719
75341,323,0.92875
75341,704,0.529
75341,779,0.09725
75341,863,0.8302499999999999
75351,107,0.48124999999999996
75351,582,0.09899999999999998
75351,1067,0.9924999999999999
75351,1069,0.9975
75389,663,0.56825
75395,97,0.39049999999999996
75395,102,0.4495
75395,417,0.04299999999999998
75395,456,0.26725
75395,458,0.711
75395,522,0.9335
75395,823,0.606
75395,875,0.065
75395,999,0.68175
75395,1020,0.85775
75425,1127,0.97875
75425,1128,0.98275
75446,4,0.28900000000000003
75446,78,0.9835
75446,134,0.7969999999999999
75446,412,0.6375
75446,425,0.8665
75446,518,0.72025
75446,587,0.16225
75446,613,0.8685
75446,732,0.76875
75446,948,0.92275
75446,996,0.76275
75446,1123,0.5855
75805,19,0.76475
75805,230,0.93475
75805,417,0.5465
75805,807,0.762
75805,863,0.8759999999999999
75805,975,0.056999999999999995
75813,292,0.77275
75813,331,0.8779999999999999
75813,374,0.39525
75813,524,0.30500000000000005
75813,540,0.96075
75813,550,0.6635
75813,581,0.191
75813,628,0.98675
75813,646,0.8165
75813,780,0.26225
75813,790,0.21050000000000002
75813,829,0.8787499999999999
75813,855,0.48524999999999996
75813,1059,0.3035
75813,1084,0.9157500000000001
75813,1103,0.909
75816,545,0.5575
75816,599,0.561
75816,909,0.4505
75816,1116,0.9770000000000001
75983,110,0.97475
75983,348,0.38549999999999995
75983,673,0.9457500000000001
75985,18,0.8154999999999999
75985,168,0.27075000000000005
75985,169,0.7629999999999999
75985,280,0.86775
75985,286,0.33175
75985,336,0.87225
75985,412,0.39475000000000005
75985,420,0.9875
75985,456,0.4675
75985,700,0.09999999999999998
75985,807,0.5805
75985,816,0.65725
75985,895,0.42374999999999996
75985,996,0.30800000000000005
75985,1050,0.8819999999999999
75985,1061,0.7902499999999999
75985,1084,0.7762500000000001
75985,1085,0.76075
76030,202,0.8905000000000001
76030,267,0.93825
76030,300,0.584
76030,644,0.24625000000000002
76030,682,0.6335
76030,736,0.035499999999999976
76030,823,0.8254999999999999
76030,991,0.978
76030,1084,0.50075
76054,212,0.8407500000000001
76054,397,0.845
76054,734,0.8705
76060,540,0.6705
76077,9,0.75875
76077,52,0.55825
76077,230,0.97675
76077,328,0.966
76077,331,0.59475
76077,505,0.7677499999999999
76077,719,0.3345
76077,732,0.65775
76077,807,0.55275
76077,1028,0.9039999999999999
76079,307,0.129
76079,360,0.9657500000000001
76079,599,0.65975
76079,732,0.69025
76079,733,0.9325000000000001
76079,807,0.44925000000000004
76079,819,0.5685
76079,849,0.5505
76079,905,0.91625
76079,909,0.7677499999999999
76091,212,0.9155
76091,323,0.9644999999999999
76091,402,0.8805000000000001
76091,444,0.66825
76091,558,0.8955
76091,645,0.8125
76091,671,0.9995
76091,682,0.95275
76091,982,0.88975
76093,19,0.879
76093,29,0.91025
76093,62,0.9319999999999999
76093,63,0.9604999999999999
76093,64,0.98725
76093,107,0.8400000000000001
76093,155,0.07474999999999998
76093,186,0.8819999999999999
76093,230,0.6885
76093,278,0.849
76093,321,0.8795
76093,322,0.99525
76093,377,0.8805000000000001
76093,385,0.49050000000000005
76093,412,0.956
76093,414,0.825
76093,417,0.63225
76093,471,0.37050000000000005
76093,497,0.937
76093,568,0.67825
76093,669,0.5345
76093,785,0.5895
76093,807,0.4085
76093,809,0.7445
76093,936,0.73375
76093,971,0.9325000000000001
76093,972,0.9472499999999999
76093,1114,0.65675
76111,292,0.6655
76111,478,0.8465
76111,551,0.539
76111,559,0.976
76111,689,0.57575
76111,1025,0.13174999999999998
76119,679,0.44699999999999995
76119,732,0.788
76127,686,0.962
76130,19,0.9835
76130,525,0.63025
76158,360,0.9557500000000001
76173,86,0.46599999999999997
76173,230,0.8767499999999999
76173,411,0.9464999999999999
76173,417,0.62475
76173,585,0.728
76173,742,0.93825
76173,769,0.909
76173,787,0.78775
76173,829,0.9285000000000001
76173,850,0.75725
76173,877,0.62625
76173,982,0.8985000000000001
76173,1091,0.9325000000000001
76173,1108,0.9470000000000001
76175,11,0.85175
76175,19,0.98275
76175,29,0.8414999999999999
76175,97,0.641
76175,98,0.97675
76175,302,0.8525
76175,359,0.69525
76175,368,0.23175
76175,377,0.94025
76175,382,0.6965
76175,527,0.30725
76175,664,0.815
76175,690,0.9990000000000001
76175,780,0.08074999999999999
76175,807,0.776
76175,849,0.9810000000000001
76175,895,0.7715000000000001
76175,951,0.9842500000000001
76175,971,0.921
76208,86,0.73925
76208,212,0.8065
76208,325,0.857
76208,515,0.95075
76210,258,0.85625
76210,331,0.77075
76210,645,0.573
76210,796,0.61125
76210,989,0.9937499999999999
76210,1082,0.986
76251,19,0.9597500000000001
76251,21,0.7595000000000001
76251,23,0.9935
76251,96,0.38025
76251,108,0.9964999999999999
76251,168,0.8712500000000001
76251,230,0.8892500000000001
76251,232,0.9397500000000001
76251,235,0.84575
76251,265,0.496
76251,286,0.54225
76251,383,0.885
76251,403,0.8732500000000001
76251,417,0.74675
76251,456,0.528
76251,458,0.8162499999999999
76251,471,0.78325
76251,475,0.6415
76251,503,0.7609999999999999
76251,505,0.6125
76251,528,0.9577500000000001
76251,529,0.8015000000000001
76251,611,0.28425
76251,622,0.23575000000000002
76251,682,0.577
76251,719,0.3345
76251,743,0.6655
76251,829,0.648
76251,850,0.8102499999999999
76251,877,0.52575
76251,971,0.8287500000000001
76251,978,0.1755
76251,982,0.8979999999999999
76251,989,0.998
76251,999,0.58225
76251,1015,0.8640000000000001
76251,1025,0.24975000000000003
76251,1082,0.9924999999999999
76251,1084,0.9844999999999999
76251,1093,0.31025
76251,1101,0.9355
76272,110,0.29774999999999996
76272,540,0.81325
76272,823,0.8859999999999999
76272,844,0.72525
76272,850,0.41374999999999995
76272,1024,0.378
76293,18,0.762
76293,19,0.7662500000000001
76293,129,0.6855
76293,148,0.17175
76293,230,0.9862500000000001
76293,258,0.66575
76293,278,0.33799999999999997
76293,332,0.4345
76293,374,0.53575
76293,417,0.8939999999999999
76293,656,0.9457500000000001
76293,796,0.28774999999999995
76293,807,0.68075
76293,894,0.56475
76293,919,0.6905
76293,975,0.1385
76293,1020,0.15475
76293,1114,0.36224999999999996
76317,292,0.986
76317,297,0.42974999999999997
76317,689,0.7505
76317,732,0.47124999999999995
76317,789,0.752
76317,930,0.55175
76317,1050,0.7542500000000001
76680,540,0.9047499999999999
76738,315,0.99
76738,625,0.7185
76738,725,0.7495
76753,503,0.9695
76753,522,0.8752500000000001
76753,540,0.90625
76753,587,0.40125
76753,850,0.89375
76753,1034,0.9177500000000001
76763,8,0.7729999999999999
76763,110,0.8487499999999999
76763,331,0.9404999999999999
76763,540,0.675
76763,684,0.8807499999999999
76763,685,0.9592499999999999
76763,687,0.9664999999999999
76763,862,0.9990000000000001
76763,1016,0.51025
76763,1047,0.6765
76763,1116,0.8115000000000001
76772,285,0.8105
76772,411,0.26275000000000004
76772,838,0.81175
76772,1084,0.93275
76860,87,0.978
76860,276,0.659
76860,616,0.7642500000000001
76860,782,0.17175
76860,783,0.613
76860,930,0.09125
76866,315,0.9457500000000001
77154,173,0.931
77154,674,0.9477500000000001
77177,205,0.9472499999999999
77177,315,0.98875
77177,695,0.9239999999999999
77177,1109,0.9524999999999999
77191,230,0.8855
77191,286,0.48
77191,292,0.69625
77191,331,0.27875000000000005
77191,417,0.7689999999999999
77191,528,0.33725000000000005
77191,625,0.8847499999999999
77191,682,0.28925
77191,849,0.9855
77201,86,0.5445
77201,121,0.721
77201,169,0.9292499999999999
77201,323,0.43000000000000005
77201,543,0.499
77201,638,0.21775
77201,684,0.16799999999999998
77201,690,0.64975
77201,850,0.262
77201,999,0.31275
77201,1024,0.245
77201,1084,0.8772500000000001
77201,1091,0.9464999999999999
77206,22,0.9652499999999999
77206,107,0.99
77206,235,0.71
77233,173,0.7815000000000001
77233,251,0.937
77233,253,0.6735
77233,315,0.97
77233,331,0.8505
77233,628,0.9982500000000001
77240,28,0.694
77240,212,0.7275
77240,323,0.45075
77240,399,0.08400000000000002
77240,572,0.67025
77240,728,0.53375
77240,863,0.21899999999999997
77240,930,0.2915
77264,104,0.7657499999999999
77264,283,0.684
77264,284,0.7045
77264,744,0.76925
77266,107,0.9005000000000001
77266,240,0.8674999999999999
77266,732,0.54475
77293,105,0.98
77293,498,0.9610000000000001
77293,732,0.8105
77293,852,0.13224999999999998
77307,235,0.47324999999999995
77307,312,0.9047499999999999
77307,323,0.5415
77307,335,0.899
77307,336,0.482
77307,374,0.47750000000000004
77307,378,0.4605
77307,410,0.28325
77307,525,0.13624999999999998
77307,539,0.8965000000000001
77307,569,0.76875
77307,645,0.50725
77307,652,0.59775
77307,728,0.61
77307,766,0.72375
77307,768,0.9550000000000001
77307,788,0.08700000000000002
77307,905,0.8414999999999999
77307,909,0.7835000000000001
77307,996,0.8300000000000001
77307,1063,0.10175000000000001
77307,1084,0.77525
77307,1104,0.9804999999999999
